"source_candidate_id"	"verdict"	"current_translation_zh_tw"	"suggested_translation_zh_tw"	"reason"
"th5000-cand-20260708-3149"	"PASS"	"每個人"	""	""
"th5000-cand-20260708-3152"	"PASS"	"彎曲"	""	""
"th5000-cand-20260708-3155"	"PASS"	"三個月"	""	""
"th5000-cand-20260708-3158"	"PASS"	"簇絨"	""	""
"th5000-cand-20260708-3163"	"PASS"	"醫療的"	""	""
"th5000-cand-20260708-3166"	"PASS"	"氣體"	""	""
"th5000-cand-20260708-3169"	"PASS"	"奪冠；贏得冠軍"	""	""
"th5000-cand-20260708-3172"	"PASS"	"粗糙的"	""	""
"th5000-cand-20260708-3175"	"PASS"	"出價"	""	""
"th5000-cand-20260708-3178"	"PASS"	"真品；正品"	""	""
"th5000-cand-20260708-3182"	"PASS"	"火炬"	""	""
"th5000-cand-20260708-3185"	"PASS"	"組成部分；成分"	""	""
"th5000-cand-20260708-3188"	"PASS"	"就……而言；儘可能"	""	""
"th5000-cand-20260708-3191"	"PASS"	"讓我們"	""	""
"th5000-cand-20260708-3195"	"PASS"	"獨輪車"	""	""
"th5000-cand-20260708-3198"	"PASS"	"僧侶"	""	""
"th5000-cand-20260708-3201"	"PASS"	"優惠券"	""	""
"th5000-cand-20260708-3204"	"PASS"	"新加坡"	""	""
"th5000-cand-20260708-3207"	"PASS"	"郵政"	""	""
"th5000-cand-20260708-3210"	"PASS"	"吸引力；引人注意之處"	""	""
"th5000-cand-20260708-3213"	"PASS"	"希望"	""	""
"th5000-cand-20260708-3218"	"PASS"	"瞄準"	""	""
"th5000-cand-20260708-3221"	"PASS"	"照片"	""	""
"th5000-cand-20260708-3225"	"PASS"	"容量"	""	""
"th5000-cand-20260708-3228"	"PASS"	"子宮"	""	""
"th5000-cand-20260708-3231"	"PASS"	"方式"	""	""
"th5000-cand-20260708-3234"	"PASS"	"考慮"	""	""
"th5000-cand-20260708-3238"	"PASS"	"表面"	""	""
"th5000-cand-20260708-3241"	"PASS"	"青睞"	""	""
"th5000-cand-20260708-3245"	"PASS"	"紀律"	""	""
"th5000-cand-20260708-3248"	"PASS"	"瓦解"	""	""
"th5000-cand-20260708-3255"	"PASS"	"找人"	""	""
"th5000-cand-20260708-3259"	"PASS"	"百萬富翁"	""	""
"th5000-cand-20260708-3262"	"PASS"	"彭世洛"	""	""
"th5000-cand-20260708-3265"	"PASS"	"淹沒；使氾濫"	""	""
"th5000-cand-20260708-3268"	"PASS"	"具有"	""	""
"th5000-cand-20260708-3271"	"PASS"	"乳白色的；米白色的"	""	""
"th5000-cand-20260708-3274"	"PASS"	"金屬絲"	""	""
"th5000-cand-20260708-3277"	"PASS"	"即使"	""	""
"th5000-cand-20260708-3280"	"PASS"	"投票"	""	""
"th5000-cand-20260708-3284"	"PASS"	"軟墊"	""	""
"th5000-cand-20260708-3287"	"PASS"	"反應"	""	""
"th5000-cand-20260708-3290"	"PASS"	"葡萄酒"	""	""
"th5000-cand-20260708-3293"	"PASS"	"前來拜訪；來找"	""	""
"th5000-cand-20260708-3296"	"PASS"	"排練"
"th5000-cand-20260708-3300"	"PASS"	"一……就……"	""	""
"th5000-cand-20260708-3303"	"PASS"	"屹立"	""	""
"th5000-cand-20260708-3306"	"PASS"	"黏；有黏性"	""	""
"th5000-cand-20260708-3309"	"PASS"	"秘密"	""	""
"th5000-cand-20260708-3312"	"PASS"	"行為"	""	""
"th5000-cand-20260708-3316"	"PASS"	"條"	""	""
"th5000-cand-20260708-3319"	"PASS"	"準確性"	""	""
"th5000-cand-20260708-3323"	"PASS"	"專注；禪定"	""	""
"th5000-cand-20260708-3327"	"PASS"	"無線的"	""	""
"th5000-cand-20260708-3330"	"PASS"	"產品"	""	""
"th5000-cand-20260708-3333"	"PASS"	"投資"	""	""
"th5000-cand-20260708-3337"	"PASS"	"壓制"	""	""
"th5000-cand-20260708-3340"	"PASS"	"優點"	""	""
"th5000-cand-20260708-3343"	"PASS"	"維持"	""	""
"th5000-cand-20260708-3346"	"PASS"	"轉向"	""	""
"th5000-cand-20260708-3349"	"PASS"	"保留版權"	""	""
"th5000-cand-20260708-3353"	"PASS"	"感到自豪"	""	""
"th5000-cand-20260708-3356"	"PASS"	"防曬"	""	""
"th5000-cand-20260708-3359"	"PASS"	"申請人"	""	""
"th5000-cand-20260708-3363"	"PASS"	"每次"	""	""
"th5000-cand-20260708-3367"	"PASS"	"也可以"	""	""
"th5000-cand-20260708-3370"	"PASS"	"同時"	""	""
"th5000-cand-20260708-3373"	"PASS"	"神清氣爽；精神煥發"	""	""
"th5000-cand-20260708-3376"	"PASS"	"槊"	""	""
"th5000-cand-20260708-3379"	"PASS"	"取回"	""	""
"th5000-cand-20260708-3382"	"PASS"	"來回"	""	""
"th5000-cand-20260708-3385"	"PASS"	"背面"	""	""
"th5000-cand-20260708-3388"	"PASS"	"血統"	""	""
"th5000-cand-20260708-3392"	"PASS"	"香港"	""	""
"th5000-cand-20260708-3395"	"PASS"	"博物館"	""	""
"th5000-cand-20260708-3398"	"PASS"	"燃燒；燒焦"	""	""
"th5000-cand-20260708-3401"	"PASS"	"充裕地；大量地"	""	""
"th5000-cand-20260708-3404"	"PASS"	"標記"	""	""
"th5000-cand-20260708-3407"	"PASS"	"有名"	""	""
"th5000-cand-20260708-3410"	"PASS"	"性的"	""	""
"th5000-cand-20260708-3413"	"PASS"	"最低限度"	""	""
"th5000-cand-20260708-3416"	"PASS"	"簽名"	""	""
"th5000-cand-20260708-3419"	"PASS"	"停止"	""	""
"th5000-cand-20260708-3422"	"PASS"	"知道"	""	""
"th5000-cand-20260708-3425"	"PASS"	"素叻他尼"	""	""
"th5000-cand-20260708-3428"	"PASS"	"獎品；獎項"	""	""
"th5000-cand-20260708-3431"	"PASS"	"當心"	""	""
"th5000-cand-20260708-3434"	"PASS"	"分支"	""	""
"th5000-cand-20260708-3437"	"PASS"	"有價值"	""	""
"th5000-cand-20260708-3441"	"PASS"	"概要"	""	""
"th5000-cand-20260708-3444"	"PASS"	"人口"	""	""
"th5000-cand-20260708-3447"	"PASS"	"生下；生產"	""	""
"th5000-cand-20260708-3450"	"PASS"	"適合度；適切性"	""	""
"th5000-cand-20260708-3453"	"PASS"	"壓力；緊張"	""	""
"th5000-cand-20260708-3456"	"PASS"	"通風"	""	""
"th5000-cand-20260708-3460"	"PASS"	"榕樹"	""	""
"th5000-cand-20260708-3463"	"PASS"	"香味"	""	""
"th5000-cand-20260708-3466"	"PASS"	"底部"	""	""
"th5000-cand-20260708-3469"	"PASS"	"談判"	""	""
"th5000-cand-20260708-3472"	"PASS"	"小心點"	""	""
"th5000-cand-20260708-3476"	"PASS"	"美德"	""	""
"th5000-cand-20260708-3479"	"PASS"	"記者"	""	""
"th5000-cand-20260708-3482"	"PASS"	"堡壘"	""	""
"th5000-cand-20260708-3485"	"PASS"	"隊伍；行列"	""	""
"th5000-cand-20260708-3488"	"PASS"	"所以"
"th5000-cand-20260708-3491"	"PASS"	"南部"	""	""
"th5000-cand-20260708-3495"	"PASS"	"導致；引起"	""	""
"th5000-cand-20260708-3499"	"PASS"	"邊界"	""	""
"th5000-cand-20260708-3502"	"PASS"	"蟋蟀的一種"	""	""
"th5000-cand-20260708-3505"	"PASS"	"帶領"	""	""
"th5000-cand-20260708-3508"	"PASS"	"裹"	""	""
"th5000-cand-20260708-3511"	"PASS"	"保佑"	""	""
"th5000-cand-20260708-3514"	"PASS"	"謎"	""	""
"th5000-cand-20260708-3517"	"PASS"	"雜誌"	""	""
"th5000-cand-20260708-3520"	"PASS"	"缺點；不利之處"	""	""
"th5000-cand-20260708-3523"	"PASS"	"使用者"	""	""
"th5000-cand-20260708-3527"	"PASS"	"作業系統"	""	""
"th5000-cand-20260708-3530"	"PASS"	"航空公司"	""	""
"th5000-cand-20260708-3534"	"PASS"	"交通警察"	""	""
"th5000-cand-20260708-3537"	"PASS"	"象牙"	""	""
"th5000-cand-20260708-3540"	"PASS"	"用過的"	""	""
"th5000-cand-20260708-3543"	"PASS"	"北部"	""	""
"th5000-cand-20260708-3546"	"PASS"	"沒有"	""	""
"th5000-cand-20260708-3550"	"PASS"	"膠帶；錄音帶"	""	""
"th5000-cand-20260708-3553"	"PASS"	"堵塞；壅塞"	""	""
"th5000-cand-20260708-3557"	"PASS"	"廉價"	""	""
"th5000-cand-20260708-3560"	"PASS"	"國際層級；國際水準"	""	""
"th5000-cand-20260708-3564"	"PASS"	"活動；運動"	""	""
"th5000-cand-20260708-3567"	"PASS"	"（發霉的）氣味"	""	""
"th5000-cand-20260708-3570"	"PASS"	"涉及"	""	""
"th5000-cand-20260708-3575"	"PASS"	"滑雪板"	""	""
"th5000-cand-20260708-3579"	"PASS"	"命運"	""	""
"th5000-cand-20260708-3582"	"PASS"	"話語；談話"	""	""
"th5000-cand-20260708-3585"	"PASS"	"減少"	""	""
"th5000-cand-20260708-3588"	"PASS"	"密封；封住"	""	""
"th5000-cand-20260708-3591"	"PASS"	"建議"	""	""
"th5000-cand-20260708-3596"	"PASS"	"放縱"	""	""
"th5000-cand-20260708-3599"	"PASS"	"求"	""	""
"th5000-cand-20260708-3603"	"PASS"	"監獄"	""	""
"th5000-cand-20260708-3606"	"PASS"	"學生"	""	""
"th5000-cand-20260708-3609"	"PASS"	"家長"	""	""
"th5000-cand-20260708-3612"	"PASS"	"嚴格"	""	""
"th5000-cand-20260708-3615"	"PASS"	"猜測"	""	""
"th5000-cand-20260708-3618"	"PASS"	"赦免"	""	""
"th5000-cand-20260708-3621"	"PASS"	"運動員"	""	""
"th5000-cand-20260708-3625"	"PASS"	"福利"	""	""
"th5000-cand-20260708-3628"	"PASS"	"憲章"	""	""
"th5000-cand-20260708-3631"	"PASS"	"懷孕"	""	""
"th5000-cand-20260708-3634"	"PASS"	"犯罪"	""	""
"th5000-cand-20260708-3637"	"PASS"	"蓋房子"	""	""
"th5000-cand-20260708-3640"	"PASS"	"想像"	""	""
"th5000-cand-20260708-3643"	"PASS"	"火腿"	""	""
"th5000-cand-20260708-3646"	"PASS"	"簸揚；篩分"	""	""
"th5000-cand-20260708-3649"	"PASS"	"多重的；多種的"	""	""
"th5000-cand-20260708-3653"	"PASS"	"外貌"	""	""
"th5000-cand-20260708-3656"	"PASS"	"形狀"	""	""
"th5000-cand-20260708-3659"	"PASS"	"工藝"	""	""
"th5000-cand-20260708-3662"	"PASS"	"目的"	""	""
"th5000-cand-20260708-3665"	"PASS"	"抵抗"	""	""
"th5000-cand-20260708-3668"	"PASS"	"頻率"	""	""
"th5000-cand-20260708-3671"	"PASS"	"省長；地方首長"	""	""
"th5000-cand-20260708-3675"	"PASS"	"排"	""	""
"th5000-cand-20260708-3678"	"PASS"	"校園"	""	""
"th5000-cand-20260708-3681"	"PASS"	"片"	""	""
"th5000-cand-20260708-3685"	"PASS"	"果斷"
"th5000-cand-20260708-3688"	"PASS"	"油性"	""	""
"th5000-cand-20260708-3691"	"PASS"	"常規"	""	""
"th5000-cand-20260708-3694"	"PASS"	"戀人；情人"	""	""
"th5000-cand-20260708-3697"	"PASS"	"開支"	""	""
"th5000-cand-20260708-3701"	"PASS"	"可口的"	""	""
"th5000-cand-20260708-3704"	"PASS"	"墊"	""	""
"th5000-cand-20260708-3707"	"PASS"	"機器人"	""	""
"th5000-cand-20260708-3710"	"PASS"	"中介者；中間人"	""	""
"th5000-cand-20260708-3713"	"PASS"	"記起"	""	""
"th5000-cand-20260708-3716"	"PASS"	"食物"	""	""
"th5000-cand-20260708-3720"	"PASS"	"作為"	""	""
"th5000-cand-20260708-3723"	"PASS"	"耐用性"	""	""
"th5000-cand-20260708-3727"	"PASS"	"技術的"	""	""
"th5000-cand-20260708-3731"	"PASS"	"重要的工作"	""	""
"th5000-cand-20260708-3734"	"PASS"	"暗示"	""	""
"th5000-cand-20260708-3737"	"PASS"	"合成"	""	""
"th5000-cand-20260708-3740"	"PASS"	"生活品質"	""	""
"th5000-cand-20260708-3743"	"PASS"	"多用途"	""	""
"th5000-cand-20260708-3746"	"PASS"	"骨髓"	""	""
"th5000-cand-20260708-3749"	"PASS"	"河灣；彎曲處"	""	""
"th5000-cand-20260708-3752"	"PASS"	"憲法"	""	""
"th5000-cand-20260708-3757"	"PASS"	"作者"	""	""
"th5000-cand-20260708-3760"	"PASS"	"用力拉"	""	""
"th5000-cand-20260708-3763"	"PASS"	"感到驚訝"	""	""
"th5000-cand-20260708-3766"	"PASS"	"認真；嚴肅"	""	""
"th5000-cand-20260708-3769"	"PASS"	"飛快地；迅速地"	""	""
"th5000-cand-20260708-3772"	"PASS"	"冒險"	""	""
"th5000-cand-20260708-3775"	"PASS"	"重複"	""	""
"th5000-cand-20260708-3778"	"PASS"	"血"	""	""
"th5000-cand-20260708-3781"	"PASS"	"洪水"	""	""
"th5000-cand-20260708-3784"	"PASS"	"起點"	""	""
"th5000-cand-20260708-3787"	"PASS"	"開朗；快活"	""	""
"th5000-cand-20260708-3793"	"PASS"	"然後"	""	""
"th5000-cand-20260708-3796"	"PASS"	"春蓬"	""	""
"th5000-cand-20260708-3799"	"PASS"	"殼"	""	""
"th5000-cand-20260708-3803"	"PASS"	"那空那育"	""	""
"th5000-cand-20260708-3806"	"PASS"	"進入；接近"	""	""
"th5000-cand-20260708-3809"	"PASS"	"家裡的人"	""	""
"th5000-cand-20260708-3812"	"PASS"	"進步"	""	""
"th5000-cand-20260708-3815"	"PASS"	"素攀武里府"	""	""
"th5000-cand-20260708-3819"	"PASS"	"基督"	""	""
"th5000-cand-20260708-3822"	"PASS"	"銷售價格"	""	""
"th5000-cand-20260708-3825"	"PASS"	"悅耳；甜美"	""	""
"th5000-cand-20260708-3828"	"PASS"	"統治；治理"	""	""
"th5000-cand-20260708-3831"	"PASS"	"狀態"	""	""
"th5000-cand-20260708-3834"	"PASS"	"整體運作"	""	""
"th5000-cand-20260708-3838"	"PASS"	"購物中心"	""	""
"th5000-cand-20260708-3841"	"PASS"	"碩士學位"	""	""
"th5000-cand-20260708-3845"	"PASS"	"被告"	""	""
"th5000-cand-20260708-3848"	"PASS"	"例如"	""	""
"th5000-cand-20260708-3851"	"PASS"	"一流的；頂級的"	""	""
"th5000-cand-20260708-3854"	"PASS"	"協調"	""	""
"th5000-cand-20260708-3858"	"PASS"	"即使"	""	""
"th5000-cand-20260708-3861"	"PASS"	"泰拳"	""	""
"th5000-cand-20260708-3864"	"PASS"	"征服"	""	""
"th5000-cand-20260708-3868"	"PASS"	"長柄傘"	""	""
"th5000-cand-20260708-3871"	"PASS"	"命令"	""	""
"th5000-cand-20260708-3875"	"PASS"	"棺材"	""	""
"th5000-cand-20260708-3878"	"PASS"	"穩定"	""	""
"th5000-cand-20260708-3881"	"PASS"	"竹編攔魚柵"
"th5000-cand-20260708-3884"	"PASS"	"配對；搭配"	""	""
"th5000-cand-20260708-3887"	"PASS"	"樂趣"	""	""
"th5000-cand-20260708-3890"	"PASS"	"安撫；使平靜"	""	""
"th5000-cand-20260708-3893"	"PASS"	"存入帳戶；入帳"	""	""
"th5000-cand-20260708-3900"	"PASS"	"化合物"	""	""
"th5000-cand-20260708-3903"	"PASS"	"為什麼"	""	""
"th5000-cand-20260708-3906"	"PASS"	"各種各樣的"	""	""
"th5000-cand-20260708-3910"	"PASS"	"小洞"	""	""
"th5000-cand-20260708-3913"	"PASS"	"斷斷續續地"	""	""
"th5000-cand-20260708-3916"	"PASS"	"結論"	""	""
"th5000-cand-20260708-3919"	"PASS"	"失去"	""	""
"th5000-cand-20260708-3922"	"PASS"	"學術的"	""	""
"th5000-cand-20260708-3925"	"PASS"	"總計"	""	""
"th5000-cand-20260708-3928"	"PASS"	"粒子"	""	""
"th5000-cand-20260708-3932"	"PASS"	"上下擺動臀部"	""	""
"th5000-cand-20260708-3936"	"PASS"	"好處；益處"	""	""
"th5000-cand-20260708-3939"	"PASS"	"脫臼"	""	""
"th5000-cand-20260708-3942"	"PASS"	"事實"	""	""
"th5000-cand-20260708-3946"	"PASS"	"憂鬱"	""	""
"th5000-cand-20260708-3949"	"PASS"	"監督"	""	""
"th5000-cand-20260708-3952"	"PASS"	"忠於"	""	""
"th5000-cand-20260708-3955"	"PASS"	"總結"	""	""
"th5000-cand-20260708-3958"	"PASS"	"圓圈"	""	""
"th5000-cand-20260708-3961"	"PASS"	"中國寶塔"	""	""
"th5000-cand-20260708-3964"	"PASS"	"打"	""	""
"th5000-cand-20260708-3967"	"PASS"	"另外"	""	""
"th5000-cand-20260708-3972"	"PASS"	"利率"	""	""
"th5000-cand-20260708-3975"	"PASS"	"到期"	""	""
"th5000-cand-20260708-3979"	"PASS"	"測量儀器；計量表"	""	""
"th5000-cand-20260708-3982"	"PASS"	"恭喜"	""	""
"th5000-cand-20260708-3985"	"PASS"	"屈服"	""	""
"th5000-cand-20260708-3988"	"PASS"	"寫作"	""	""
"th5000-cand-20260708-3991"	"PASS"	"副教授"	""	""
"th5000-cand-20260708-3995"	"PASS"	"俱樂部"	""	""
"th5000-cand-20260708-3998"	"PASS"	"電器"	""	""
"th5000-cand-20260708-4001"	"PASS"	"瀝青"	""	""
"th5000-cand-20260708-4005"	"PASS"	"沙功那空"	""	""
"th5000-cand-20260708-4009"	"PASS"	"令人印象深刻"	""	""
"th5000-cand-20260708-4012"	"PASS"	"我"	""	""
"th5000-cand-20260708-4015"	"PASS"	"黃銅"	""	""
"th5000-cand-20260708-4018"	"PASS"	"作弊"	""	""
"th5000-cand-20260708-4021"	"PASS"	"和平"	""	""
"th5000-cand-20260708-4024"	"PASS"	"看穿某人的詭計"	""	""
"th5000-cand-20260708-4028"	"PASS"	"燃料"	""	""
"th5000-cand-20260708-4031"	"PASS"	"辣椒醬"	""	""
"th5000-cand-20260708-4034"	"PASS"	"去年"	""	""
"th5000-cand-20260708-4037"	"PASS"	"行事；表現"	""	""
"th5000-cand-20260708-4040"	"PASS"	"生氣"	""	""
"th5000-cand-20260708-4043"	"PASS"	"給一個機會"	""	""
"th5000-cand-20260708-4047"	"PASS"	"東南"	""	""
"th5000-cand-20260708-4051"	"PASS"	"籃子"	""	""
"th5000-cand-20260708-4054"	"PASS"	"規格"	""	""
"th5000-cand-20260708-4058"	"PASS"	"天花板"	""	""
"th5000-cand-20260708-4061"	"PASS"	"適度地"	""	""
"th5000-cand-20260708-4064"	"PASS"	"附加價值"	""	""
"th5000-cand-20260708-4067"	"PASS"	"工作"	""	""
"th5000-cand-20260708-4070"	"PASS"	"嬰兒"	""	""
"th5000-cand-20260708-4073"	"PASS"	"世紀"	""	""
"th5000-cand-20260708-4076"	"PASS"	"身體的"	""	""
"th5000-cand-20260708-4080"	"PASS"	"小貨車；皮卡車"
"th5000-cand-20260708-4084"	"PASS"	"投擲；拋"	""	""
"th5000-cand-20260708-4087"	"PASS"	"皺紋"	""	""
"th5000-cand-20260708-4092"	"PASS"	"方式"	""	""
"th5000-cand-20260708-4095"	"PASS"	"競賽"	""	""
"th5000-cand-20260708-4098"	"PASS"	"股"	""	""
"th5000-cand-20260708-4102"	"PASS"	"壞；邪惡"	""	""
"th5000-cand-20260708-4105"	"PASS"	"車輛"	""	""
"th5000-cand-20260708-4108"	"PASS"	"開店"	""	""
"th5000-cand-20260708-4111"	"PASS"	"專家"	""	""
"th5000-cand-20260708-4115"	"PASS"	"零星地"	""	""
"th5000-cand-20260708-4118"	"PASS"	"火花"	""	""
"th5000-cand-20260708-4121"	"PASS"	"黎逸府"	""	""
"th5000-cand-20260708-4124"	"PASS"	"報紙"	""	""
"th5000-cand-20260708-4128"	"PASS"	"力量"	""	""
"th5000-cand-20260708-4131"	"PASS"	"本質"	""	""
"th5000-cand-20260708-4134"	"PASS"	"重點"	""	""
"th5000-cand-20260708-4137"	"PASS"	"卓越的；傑出的"	""	""
"th5000-cand-20260708-4140"	"PASS"	"驅逐"	""	""
"th5000-cand-20260708-4144"	"PASS"	"戰場"	""	""
"th5000-cand-20260708-4148"	"PASS"	"代理人"	""	""
"th5000-cand-20260708-4151"	"PASS"	"經紀人"	""	""
"th5000-cand-20260708-4154"	"PASS"	"今後"	""	""
"th5000-cand-20260708-4157"	"PASS"	"衝突"	""	""
"th5000-cand-20260708-4160"	"PASS"	"每當"	""	""
"th5000-cand-20260708-4163"	"PASS"	"碧差汶"	""	""
"th5000-cand-20260708-4166"	"PASS"	"標註日期"	""	""
"th5000-cand-20260708-4169"	"PASS"	"波動"	""	""
"th5000-cand-20260708-4172"	"PASS"	"以……為目標"	""	""
"th5000-cand-20260708-4175"	"PASS"	"莖；梗"	""	""
"th5000-cand-20260708-4179"	"PASS"	"說服"	""	""
"th5000-cand-20260708-4182"	"PASS"	"錫克教徒"	""	""
"th5000-cand-20260708-4185"	"PASS"	"背景"	""	""
"th5000-cand-20260708-4189"	"PASS"	"崇拜"	""	""
"th5000-cand-20260708-4192"	"PASS"	"家庭"	""	""
"th5000-cand-20260708-4195"	"PASS"	"詞彙"	""	""
"th5000-cand-20260708-4198"	"PASS"	"免疫"	""	""
"th5000-cand-20260708-4201"	"PASS"	"豬年"	""	""
"th5000-cand-20260708-4205"	"PASS"	"錯過一個機會"	""	""
"th5000-cand-20260708-4208"	"PASS"	"勇敢；有膽量"	""	""
"th5000-cand-20260708-4213"	"PASS"	"三藏"	""	""
"th5000-cand-20260708-4216"	"PASS"	"獎學金"	""	""
"th5000-cand-20260708-4219"	"PASS"	"聽筒"	""	""
"th5000-cand-20260708-4223"	"PASS"	"奇怪的"	""	""
"th5000-cand-20260708-4228"	"PASS"	"冷靜下來"	""	""
"th5000-cand-20260708-4231"	"PASS"	"銳利度；鋒利程度"	""	""
"th5000-cand-20260708-4234"	"PASS"	"建議"	""	""
"th5000-cand-20260708-4237"	"PASS"	"弦"	""	""
"th5000-cand-20260708-4240"	"PASS"	"知道"	""	""
"th5000-cand-20260708-4244"	"PASS"	"過程"	""	""
"th5000-cand-20260708-4248"	"PASS"	"延遲"	""	""
"th5000-cand-20260708-4251"	"PASS"	"當代；現今時代"	""	""
"th5000-cand-20260708-4255"	"PASS"	"鈉"	""	""
"th5000-cand-20260708-4258"	"PASS"	"暴力"	""	""
"th5000-cand-20260708-4261"	"PASS"	"擔心"	""	""
"th5000-cand-20260708-4264"	"PASS"	"揭示"	""	""
"th5000-cand-20260708-4268"	"PASS"	"等於"	""	""
"th5000-cand-20260708-4273"	"PASS"	"男人"	""	""
"th5000-cand-20260708-4276"	"PASS"	"政治的"	""	""
"th5000-cand-20260708-4279"	"PASS"	"判決；宣判"	""	""
"th5000-cand-20260708-4282"	"PASS"	"一套規定"
"th5000-cand-20260708-4285"	"PASS"	"廊開"	""	""
"th5000-cand-20260708-4288"	"PASS"	"生活"	""	""
"th5000-cand-20260708-4292"	"PASS"	"不朽"	""	""
"th5000-cand-20260708-4296"	"PASS"	"國籍"	""	""
"th5000-cand-20260708-4299"	"PASS"	"看得眼花撩亂；驚艷"	""	""
"th5000-cand-20260708-4302"	"PASS"	"強調"	""	""
"th5000-cand-20260708-4306"	"PASS"	"抽籤"	""	""
"th5000-cand-20260708-4309"	"PASS"	"經紀人"	""	""
"th5000-cand-20260708-4312"	"PASS"	"重要因素"	""	""
"th5000-cand-20260708-4315"	"PASS"	"美麗"	""	""
"th5000-cand-20260708-4318"	"PASS"	"啤酒"	""	""
"th5000-cand-20260708-4321"	"PASS"	"新聞資訊"	""	""
"th5000-cand-20260708-4324"	"PASS"	"極；陣營"	""	""
"th5000-cand-20260708-4328"	"PASS"	"正方形；四邊形"	""	""
"th5000-cand-20260708-4332"	"PASS"	"等待紙牌遊戲的獲勝者"	""	""
"th5000-cand-20260708-4335"	"PASS"	"刺"	""	""
"th5000-cand-20260708-4338"	"PASS"	"高等教育"	""	""
"th5000-cand-20260708-4341"	"PASS"	"影像"	""	""
"th5000-cand-20260708-4344"	"PASS"	"刑事案件"	""	""
"th5000-cand-20260708-4347"	"PASS"	"泰劇的一種"	""	""
"th5000-cand-20260708-4351"	"PASS"	"甜的"	""	""
"th5000-cand-20260708-4354"	"PASS"	"震驚"	""	""
"th5000-cand-20260708-4357"	"PASS"	"巴黎"	""	""
"th5000-cand-20260708-4360"	"PASS"	"強烈地"	""	""
"th5000-cand-20260708-4363"	"PASS"	"漁業"	""	""
"th5000-cand-20260708-4367"	"PASS"	"吸收"	""	""
"th5000-cand-20260708-4370"	"PASS"	"停留"	""	""
"th5000-cand-20260708-4374"	"PASS"	"國家公園"	""	""
"th5000-cand-20260708-4377"	"PASS"	"足夠；充分"	""	""
"th5000-cand-20260708-4381"	"PASS"	"手套"	""	""
"th5000-cand-20260708-4384"	"PASS"	"洩漏"	""	""
"th5000-cand-20260708-4387"	"PASS"	"計劃"	""	""
"th5000-cand-20260708-4391"	"PASS"	"篩"	""	""
"th5000-cand-20260708-4394"	"PASS"	"多汁鮮美"	""	""
"th5000-cand-20260708-4397"	"PASS"	"爭奪冠軍"	""	""
"th5000-cand-20260708-4400"	"PASS"	"賺錢"	""	""
"th5000-cand-20260708-4403"	"PASS"	"自……以來"	""	""
"th5000-cand-20260708-4407"	"PASS"	"營養"	""	""
"th5000-cand-20260708-4410"	"PASS"	"練習；操練"	""	""
"th5000-cand-20260708-4414"	"PASS"	"長大"	""	""
"th5000-cand-20260708-4418"	"PASS"	"有魅力；迷人"	""	""
"th5000-cand-20260708-4421"	"PASS"	"民主"	""	""
"th5000-cand-20260708-4424"	"PASS"	"犁"	""	""
"th5000-cand-20260708-4427"	"PASS"	"名列；排名在……"	""	""
"th5000-cand-20260708-4430"	"PASS"	"上場；進入場地"	""	""
"th5000-cand-20260708-4433"	"PASS"	"擁抱"	""	""
"th5000-cand-20260708-4436"	"PASS"	"達到"	""	""
"th5000-cand-20260708-4439"	"PASS"	"膠囊"	""	""
"th5000-cand-20260708-4442"	"PASS"	"敵人"	""	""
"th5000-cand-20260708-4446"	"PASS"	"結"	""	""
"th5000-cand-20260708-4449"	"PASS"	"宦官"	""	""
"th5000-cand-20260708-4452"	"PASS"	"檢查"	""	""
"th5000-cand-20260708-4455"	"PASS"	"紀念品"	""	""
"th5000-cand-20260708-4459"	"PASS"	"甚至"	""	""
"th5000-cand-20260708-4462"	"PASS"	"沾染上"	""	""
"th5000-cand-20260708-4465"	"PASS"	"披集府"	""	""
"th5000-cand-20260708-4468"	"PASS"	"社會科學"	""	""
"th5000-cand-20260708-4471"	"PASS"	"餌"	""	""
"th5000-cand-20260708-4474"	"PASS"	"鬥爭"	""	""
"th5000-cand-20260708-4477"	"PASS"	"平整度"
"th5000-cand-20260708-4480"	"PASS"	"生產者；製作者"	""	""
"th5000-cand-20260708-4483"	"PASS"	"預期"	""	""
"th5000-cand-20260708-4486"	"PASS"	"不知何故"	""	""
"th5000-cand-20260708-4489"	"PASS"	"德語"	""	""
"th5000-cand-20260708-4493"	"PASS"	"為什麼"	""	""
"th5000-cand-20260708-4496"	"PASS"	"通知"	""	""
"th5000-cand-20260708-4500"	"PASS"	"消毒"	""	""
"th5000-cand-20260708-4503"	"PASS"	"鼻涕或熔融銀滴形成的長條黏稠物"	""	""
"th5000-cand-20260708-4506"	"PASS"	"匯率"	""	""
"th5000-cand-20260708-4510"	"PASS"	"入口"	""	""
"th5000-cand-20260708-4513"	"PASS"	"營養"	""	""
"th5000-cand-20260708-4517"	"PASS"	"火車站"	""	""
"th5000-cand-20260708-4521"	"PASS"	"目的地"	""	""
"th5000-cand-20260708-4524"	"PASS"	"休息；休閒"	""	""
"th5000-cand-20260708-4527"	"PASS"	"肺"	""	""
"th5000-cand-20260708-4530"	"PASS"	"傲慢"	""	""
"th5000-cand-20260708-4533"	"PASS"	"減肥"	""	""
"th5000-cand-20260708-4536"	"PASS"	"金子"	""	""
"th5000-cand-20260708-4540"	"PASS"	"荷爾蒙"	""	""
