"source_candidate_id"	"verdict"	"current_translation_zh_tw"	"suggested_translation_zh_tw"	"reason"
"th5000-cand-20260708-3115"	"PASS"	"距離"	""	""
"th5000-cand-20260708-3119"	"PASS"	"發炎"	""	""
"th5000-cand-20260708-3122"	"PASS"	"合作社"	""	""
"th5000-cand-20260708-3128"	"PASS"	"猶豫"	""	""
"th5000-cand-20260708-3132"	"PASS"	"特別地"	""	""
"th5000-cand-20260708-3136"	"PASS"	"包括"	""	""
"th5000-cand-20260708-3139"	"PASS"	"註定要死"	""	""
"th5000-cand-20260708-3142"	"PASS"	"外觀"	""	""
"th5000-cand-20260708-3145"	"PASS"	"寫作"	""	""
"th5000-cand-20260708-3148"	"PASS"	"動詞"	""	""
"th5000-cand-20260708-3151"	"PASS"	"詩人"	""	""
"th5000-cand-20260708-3154"	"PASS"	"高品質"	""	""
"th5000-cand-20260708-3157"	"PASS"	"熟悉"	""	""
"th5000-cand-20260708-3162"	"PASS"	"好"	""	""
"th5000-cand-20260708-3165"	"PASS"	"泰國人"	""	""
"th5000-cand-20260708-3168"	"PASS"	"收音機"	""	""
"th5000-cand-20260708-3171"	"PASS"	"鞠躬；彎曲"	""	""
"th5000-cand-20260708-3174"	"PASS"	"比例"	""	""
"th5000-cand-20260708-3177"	"PASS"	"猴子"	""	""
"th5000-cand-20260708-3181"	"PASS"	"資料庫"	""	""
"th5000-cand-20260708-3184"	"PASS"	"隨後提交"	""	""
"th5000-cand-20260708-3187"	"PASS"	"典當"	""	""
"th5000-cand-20260708-3190"	"PASS"	"如下"	""	""
"th5000-cand-20260708-3194"	"PASS"	"覲見；晉見"	""	""
"th5000-cand-20260708-3197"	"PASS"	"指定"	""	""
"th5000-cand-20260708-3200"	"PASS"	"農地"	""	""
"th5000-cand-20260708-3203"	"PASS"	"第二"	""	""
"th5000-cand-20260708-3206"	"PASS"	"中心"	""	""
"th5000-cand-20260708-3209"	"PASS"	"過多地"	""	""
"th5000-cand-20260708-3212"	"PASS"	"客人"	""	""
"th5000-cand-20260708-3216"	"PASS"	"旅遊景點"	""	""
"th5000-cand-20260708-3220"	"PASS"	"涼亭"	""	""
"th5000-cand-20260708-3223"	"PASS"	"帕耶（泰國舊爵位）"	""	""
"th5000-cand-20260708-3227"	"PASS"	"燈"	""	""
"th5000-cand-20260708-3230"	"PASS"	"圓頂"	""	""
"th5000-cand-20260708-3233"	"PASS"	"過去"	""	""
"th5000-cand-20260708-3237"	"PASS"	"烏隆他尼府"	""	""
"th5000-cand-20260708-3240"	"PASS"	"打嗝"	""	""
"th5000-cand-20260708-3243"	"PASS"	"戶外"	""	""
"th5000-cand-20260708-3247"	"PASS"	"麻疹"	""	""
"th5000-cand-20260708-3254"	"PASS"	"修理"	""	""
"th5000-cand-20260708-3258"	"PASS"	"力量；威力"	""	""
"th5000-cand-20260708-3261"	"PASS"	"額度；限額"	""	""
"th5000-cand-20260708-3264"	"PASS"	"請求許可"	""	""
"th5000-cand-20260708-3267"	"PASS"	"輔食"	""	""
"th5000-cand-20260708-3270"	"PASS"	"提及"	""	""
"th5000-cand-20260708-3273"	"PASS"	"斷言"	""	""
"th5000-cand-20260708-3276"	"PASS"	"線圈"	""	""
"th5000-cand-20260708-3279"	"PASS"	"嚴格要求；嚴格執行"	""	""
"th5000-cand-20260708-3282"	"PASS"	"逃避"	""	""
"th5000-cand-20260708-3286"	"PASS"	"有優勢"	""	""
"th5000-cand-20260708-3289"	"PASS"	"加速"	""	""
"th5000-cand-20260708-3292"	"PASS"	"軍隊"	""	""
"th5000-cand-20260708-3295"	"PASS"	"使人印象深刻；感動"	""	""
"th5000-cand-20260708-3299"	"PASS"	"空調"	""	""
"th5000-cand-20260708-3302"	"PASS"	"廣泛傳播"	""	""
"th5000-cand-20260708-3305"	"PASS"	"有腥味"	""	""
"th5000-cand-20260708-3308"	"PASS"	"訪問"	""	""
"th5000-cand-20260708-3311"	"PASS"	"時間表"	""	""
"th5000-cand-20260708-3315"	"PASS"	"敵人"	""	""
"th5000-cand-20260708-3318"	"PASS"	"軍隊"	""	""
"th5000-cand-20260708-3322"	"PASS"	"刺激的"	""	""
"th5000-cand-20260708-3325"	"PASS"	"減少"	""	""
"th5000-cand-20260708-3329"	"PASS"	"靈活性"	""	""
"th5000-cand-20260708-3332"	"PASS"	"用於製作柵欄或隔間的編織竹條"	""	""
"th5000-cand-20260708-3335"	"PASS"	"步道；小徑"	""	""
"th5000-cand-20260708-3339"	"PASS"	"鬼"	""	""
"th5000-cand-20260708-3342"	"PASS"	"感到頭暈"	""	""
"th5000-cand-20260708-3345"	"PASS"	"保育；保存"	""	""
"th5000-cand-20260708-3348"	"PASS"	"航班；班機"	""	""
"th5000-cand-20260708-3352"	"PASS"	"平方公尺"	""	""
"th5000-cand-20260708-3355"	"PASS"	"罪犯"	""	""
"th5000-cand-20260708-3358"	"PASS"	"開始種植水稻"	""	""
"th5000-cand-20260708-3361"	"PASS"	"柔軟"	""	""
"th5000-cand-20260708-3366"	"PASS"	"更改為"	""	""
"th5000-cand-20260708-3369"	"PASS"	"喜歡"	""	""
"th5000-cand-20260708-3372"	"PASS"	"在這個時期"	""	""
"th5000-cand-20260708-3375"	"PASS"	"意識到"	""	""
"th5000-cand-20260708-3378"	"PASS"	"包覆；覆蓋"	""	""
"th5000-cand-20260708-3381"	"PASS"	"武器"	""	""
"th5000-cand-20260708-3384"	"PASS"	"解釋"	""	""
"th5000-cand-20260708-3387"	"PASS"	"輕彈"	""	""
"th5000-cand-20260708-3390"	"PASS"	"珍愛之物"	""	""
"th5000-cand-20260708-3394"	"PASS"	"像；如同"	""	""
"th5000-cand-20260708-3397"	"PASS"	"公斤"	""	""
"th5000-cand-20260708-3400"	"PASS"	"臉"	""	""
"th5000-cand-20260708-3403"	"PASS"	"身心障礙的"	""	""
"th5000-cand-20260708-3406"	"PASS"	"心；心智"	""	""
"th5000-cand-20260708-3409"	"PASS"	"成行"	""	""
"th5000-cand-20260708-3412"	"PASS"	"分發；經銷"	""	""
"th5000-cand-20260708-3415"	"PASS"	"雜工"	""	""
"th5000-cand-20260708-3418"	"PASS"	"按"	""	""
"th5000-cand-20260708-3421"	"PASS"	"充當"	""	""
"th5000-cand-20260708-3424"	"PASS"	"黃金"	""	""
"th5000-cand-20260708-3427"	"PASS"	"深入研究"	""	""
"th5000-cand-20260708-3430"	"PASS"	"弟子"	""	""
"th5000-cand-20260708-3433"	"PASS"	"流通"	""	""
"th5000-cand-20260708-3436"	"PASS"	"曼陀羅花"	""	""
"th5000-cand-20260708-3440"	"PASS"	"穀物"	""	""
"th5000-cand-20260708-3443"	"PASS"	"Chaefocarpus casfanocarpus（植物）"	""	""
"th5000-cand-20260708-3446"	"PASS"	"擠進去"	""	""
"th5000-cand-20260708-3449"	"PASS"	"難吃的"	""	""
"th5000-cand-20260708-3452"	"PASS"	"浸"	""	""
"th5000-cand-20260708-3455"	"PASS"	"照顧"	""	""
"th5000-cand-20260708-3458"	"PASS"	"舉例說明"	""	""
"th5000-cand-20260708-3462"	"PASS"	"懷疑"	""	""
"th5000-cand-20260708-3465"	"PASS"	"合十禮（雙手合十置於面前或胸前）"	""	""
"th5000-cand-20260708-3468"	"PASS"	"賭徒"	""	""
"th5000-cand-20260708-3471"	"PASS"	"疑問；疑慮"	""	""
"th5000-cand-20260708-3474"	"PASS"	"有名"	""	""
"th5000-cand-20260708-3478"	"PASS"	"政府行政人員"	""	""
"th5000-cand-20260708-3481"	"PASS"	"煞車"	""	""
"th5000-cand-20260708-3484"	"PASS"	"小佛像（用作護身符）"	""	""
"th5000-cand-20260708-3487"	"PASS"	"印度岩蟒（Python molurus）"	""	""
"th5000-cand-20260708-3490"	"PASS"	"姓氏"	""	""
"th5000-cand-20260708-3494"	"PASS"	"拆除；拆毀"	""	""
"th5000-cand-20260708-3497"	"PASS"	"管理"	""	""
"th5000-cand-20260708-3501"	"PASS"	"優秀的"	""	""
"th5000-cand-20260708-3504"	"PASS"	"群體；一群"	""	""
"th5000-cand-20260708-3507"	"PASS"	"反對"	""	""
"th5000-cand-20260708-3510"	"PASS"	"摩擦"	""	""
"th5000-cand-20260708-3513"	"PASS"	"蘇林"	""	""
"th5000-cand-20260708-3516"	"PASS"	"Dialium cochinchinensis（植物）"	""	""
"th5000-cand-20260708-3519"	"PASS"	"例如"	""	""
"th5000-cand-20260708-3522"	"PASS"	"心"	""	""
"th5000-cand-20260708-3525"	"PASS"	"完成；達到"	""	""
"th5000-cand-20260708-3529"	"PASS"	"原稿；手稿"	""	""
"th5000-cand-20260708-3532"	"PASS"	"抱怨"	""	""
"th5000-cand-20260708-3536"	"PASS"	"微晶片"	""	""
"th5000-cand-20260708-3539"	"PASS"	"學生"	""	""
"th5000-cand-20260708-3542"	"PASS"	"遺產"	""	""
"th5000-cand-20260708-3545"	"PASS"	"合法"	""	""
"th5000-cand-20260708-3549"	"PASS"	"每週"	""	""
"th5000-cand-20260708-3552"	"PASS"	"整合"	""	""
"th5000-cand-20260708-3555"	"PASS"	"硃砂"	""	""
"th5000-cand-20260708-3559"	"PASS"	"接受"	""	""
"th5000-cand-20260708-3562"	"PASS"	"時間"	""	""
"th5000-cand-20260708-3566"	"PASS"	"神聖的"	""	""
"th5000-cand-20260708-3569"	"PASS"	"高雅；有品味"	""	""
"th5000-cand-20260708-3573"	"PASS"	"土丘"	""	""
"th5000-cand-20260708-3578"	"PASS"	"咬"	""	""
"th5000-cand-20260708-3581"	"PASS"	"計算"	""	""
"th5000-cand-20260708-3584"	"PASS"	"擔任……職務"	""	""
"th5000-cand-20260708-3587"	"PASS"	"檢查"	""	""
"th5000-cand-20260708-3590"	"PASS"	"上述；前述"	""	""
"th5000-cand-20260708-3593"	"PASS"	"遇到麻煩"	""	""
"th5000-cand-20260708-3598"	"PASS"	"想到"	""	""
"th5000-cand-20260708-3602"	"PASS"	"經濟實惠的；省錢的"	""	""
"th5000-cand-20260708-3605"	"PASS"	"編年史"	""	""
"th5000-cand-20260708-3608"	"PASS"	"返回"	""	""
"th5000-cand-20260708-3611"	"PASS"	"複製"	""	""
"th5000-cand-20260708-3614"	"PASS"	"經過；通過"	""	""
"th5000-cand-20260708-3617"	"PASS"	"策略"	""	""
"th5000-cand-20260708-3620"	"PASS"	"初等教育；小學教育"	""	""
"th5000-cand-20260708-3624"	"PASS"	"成長"	""	""
"th5000-cand-20260708-3627"	"PASS"	"賺錢"	""	""
"th5000-cand-20260708-3630"	"PASS"	"放射性"	""	""
"th5000-cand-20260708-3633"	"PASS"	"耗盡"	""	""
"th5000-cand-20260708-3636"	"PASS"	"謝謝"	""	""
"th5000-cand-20260708-3639"	"PASS"	"頭"	""	""
"th5000-cand-20260708-3642"	"PASS"	"基本上"	""	""
"th5000-cand-20260708-3645"	"PASS"	"耐用性"	""	""
"th5000-cand-20260708-3648"	"PASS"	"正義"	""	""
"th5000-cand-20260708-3652"	"PASS"	"周長"	""	""
"th5000-cand-20260708-3655"	"PASS"	"年級"	""	""
"th5000-cand-20260708-3658"	"PASS"	"築壩"	""	""
"th5000-cand-20260708-3661"	"PASS"	"評估"	""	""
"th5000-cand-20260708-3664"	"PASS"	"東西"	""	""
"th5000-cand-20260708-3667"	"PASS"	"英哩"	""	""
"th5000-cand-20260708-3670"	"PASS"	"儲存空間；存放處"	""	""
"th5000-cand-20260708-3674"	"PASS"	"叻丕府"	""	""
"th5000-cand-20260708-3677"	"PASS"	"運動；戰役"	""	""
"th5000-cand-20260708-3680"	"PASS"	"污點"	""	""
"th5000-cand-20260708-3683"	"PASS"	"分配"	""	""
"th5000-cand-20260708-3687"	"PASS"	"原因"	""	""
"th5000-cand-20260708-3690"	"PASS"	"在否定陳述之後使用助詞，使意思更溫和"	""	""
"th5000-cand-20260708-3693"	"PASS"	"樂善好施"	""	""
"th5000-cand-20260708-3696"	"PASS"	"經商；做生意"	""	""
"th5000-cand-20260708-3699"	"PASS"	"影響"	""	""
"th5000-cand-20260708-3703"	"PASS"	"個人的"	""	""
"th5000-cand-20260708-3706"	"PASS"	"研究員"	""	""
"th5000-cand-20260708-3709"	"PASS"	"女主角"	""	""
"th5000-cand-20260708-3712"	"PASS"	"深藍色"	""	""
"th5000-cand-20260708-3715"	"PASS"	"調查"	""	""
"th5000-cand-20260708-3719"	"PASS"	"燦爛地；光輝地"	""	""
"th5000-cand-20260708-3722"	"PASS"	"浪漫的"	""	""
"th5000-cand-20260708-3726"	"PASS"	"指控"	""	""
"th5000-cand-20260708-3729"	"PASS"	"密切關注"	""	""
"th5000-cand-20260708-3733"	"PASS"	"南奔府"	""	""
"th5000-cand-20260708-3736"	"PASS"	"北標府"	""	""
"th5000-cand-20260708-3739"	"PASS"	"呼籲"	""	""
"th5000-cand-20260708-3742"	"PASS"	"歡呼"	""	""
"th5000-cand-20260708-3745"	"PASS"	"直到"	""	""
"th5000-cand-20260708-3748"	"PASS"	"大家"	""	""
"th5000-cand-20260708-3751"	"PASS"	"為了"	""	""
"th5000-cand-20260708-3754"	"PASS"	"公共土地"	""	""
"th5000-cand-20260708-3759"	"PASS"	"多種多樣"	""	""
"th5000-cand-20260708-3762"	"PASS"	"音樂會"	""	""
"th5000-cand-20260708-3765"	"PASS"	"施壓；強迫"	""	""
"th5000-cand-20260708-3768"	"PASS"	"偵測"	""	""
"th5000-cand-20260708-3771"	"PASS"	"神聖的"	""	""
"th5000-cand-20260708-3774"	"PASS"	"織錦"	""	""
"th5000-cand-20260708-3777"	"PASS"	"穿著"	""	""
"th5000-cand-20260708-3780"	"PASS"	"挑釁"	""	""
"th5000-cand-20260708-3783"	"PASS"	"選擇"	""	""
"th5000-cand-20260708-3786"	"PASS"	"觀眾"	""	""
"th5000-cand-20260708-3792"	"PASS"	"蜂蜜"	""	""
"th5000-cand-20260708-3795"	"PASS"	"結束"	""	""
"th5000-cand-20260708-3798"	"PASS"	"道德"	""	""
"th5000-cand-20260708-3801"	"PASS"	"有興趣"	""	""
"th5000-cand-20260708-3805"	"PASS"	"輕輕地吹"	""	""
"th5000-cand-20260708-3808"	"PASS"	"海灘"	""	""
"th5000-cand-20260708-3811"	"PASS"	"每次"	""	""
"th5000-cand-20260708-3814"	"PASS"	"謠言"	""	""
"th5000-cand-20260708-3818"	"PASS"	"引導；帶領"	""	""
"th5000-cand-20260708-3821"	"PASS"	"新來的；初來的"	""	""
"th5000-cand-20260708-3824"	"PASS"	"課程；課文"	""	""
"th5000-cand-20260708-3827"	"PASS"	"戒律"	""	""
"th5000-cand-20260708-3830"	"PASS"	"宋干節；潑水節"	""	""
"th5000-cand-20260708-3833"	"PASS"	"包圍"	""	""
"th5000-cand-20260708-3837"	"PASS"	"小說家"	""	""
"th5000-cand-20260708-3840"	"PASS"	"《摩訶闍底》（Mahachat）第十一章章名"	""	""
"th5000-cand-20260708-3844"	"PASS"	"保留"	""	""
"th5000-cand-20260708-3847"	"PASS"	"具有意義"	""	""
"th5000-cand-20260708-3850"	"PASS"	"男主角"	""	""
"th5000-cand-20260708-3853"	"PASS"	"選舉"	""	""
"th5000-cand-20260708-3857"	"PASS"	"回答問題"	""	""
"th5000-cand-20260708-3860"	"PASS"	"倉庫"	""	""
"th5000-cand-20260708-3863"	"PASS"	"碰運氣；投機"	""	""
"th5000-cand-20260708-3866"	"PASS"	"支付費用"	""	""
"th5000-cand-20260708-3870"	"PASS"	"陸續；接連"	""	""
"th5000-cand-20260708-3874"	"PASS"	"一半"	""	""
"th5000-cand-20260708-3877"	"PASS"	"令人愉快的"	""	""
"th5000-cand-20260708-3880"	"PASS"	"聽"	""	""
"th5000-cand-20260708-3883"	"PASS"	"不知何故"	""	""
"th5000-cand-20260708-3886"	"PASS"	"信武里府"	""	""
"th5000-cand-20260708-3889"	"PASS"	"揭露；啟示"	""	""
"th5000-cand-20260708-3892"	"PASS"	"解釋；說明"	""	""
"th5000-cand-20260708-3897"	"PASS"	"可能性"	""	""
"th5000-cand-20260708-3902"	"PASS"	"華富裡府"	""	""
"th5000-cand-20260708-3905"	"PASS"	"誹謗"	""	""
"th5000-cand-20260708-3909"	"PASS"	"深淵"	""	""
"th5000-cand-20260708-3912"	"PASS"	"像這樣"	""	""
"th5000-cand-20260708-3915"	"PASS"	"個別的；獨特的"	""	""
"th5000-cand-20260708-3918"	"PASS"	"位置"	""	""
"th5000-cand-20260708-3921"	"PASS"	"拌製沙拉"	""	""
"th5000-cand-20260708-3924"	"PASS"	"拼接"	""	""
"th5000-cand-20260708-3927"	"PASS"	"火化後骨灰的安放"	""	""
"th5000-cand-20260708-3930"	"PASS"	"第一次"	""	""
"th5000-cand-20260708-3935"	"PASS"	"瀑布"	""	""
"th5000-cand-20260708-3938"	"PASS"	"排名；評定"	""	""
"th5000-cand-20260708-3941"	"PASS"	"等於"	""	""
"th5000-cand-20260708-3945"	"PASS"	"舉止自然；自然"	""	""
"th5000-cand-20260708-3948"	"PASS"	"重疊"	""	""
"th5000-cand-20260708-3951"	"PASS"	"如今"	""	""
"th5000-cand-20260708-3954"	"PASS"	"白蟻"	""	""
"th5000-cand-20260708-3957"	"PASS"	"有城牆的城市"	""	""
"th5000-cand-20260708-3960"	"PASS"	"展示"	""	""
"th5000-cand-20260708-3963"	"PASS"	"藥物；藥學"	""	""
"th5000-cand-20260708-3966"	"PASS"	"是否還沒；還沒嗎"	""	""
"th5000-cand-20260708-3971"	"PASS"	"社會的"	""	""
"th5000-cand-20260708-3974"	"PASS"	"教練"	""	""
"th5000-cand-20260708-3977"	"PASS"	"切"	""	""
"th5000-cand-20260708-3981"	"PASS"	"空心的"	""	""
"th5000-cand-20260708-3984"	"PASS"	"沙發"	""	""
"th5000-cand-20260708-3987"	"PASS"	"咖啡廳"	""	""
"th5000-cand-20260708-3990"	"PASS"	"管家；家務助理"	""	""
"th5000-cand-20260708-3993"	"PASS"	"擔任代理人"	""	""
"th5000-cand-20260708-3997"	"PASS"	"做好準備"	""	""
"th5000-cand-20260708-4000"	"PASS"	"任何人"	""	""
"th5000-cand-20260708-4003"	"PASS"	"灣"	""	""
"th5000-cand-20260708-4008"	"PASS"	"機場"	""	""
"th5000-cand-20260708-4011"	"PASS"	"搖動"	""	""
"th5000-cand-20260708-4014"	"PASS"	"否則"	""	""
"th5000-cand-20260708-4017"	"PASS"	"洗衣服"	""	""
"th5000-cand-20260708-4020"	"PASS"	"共和國"	""	""
"th5000-cand-20260708-4023"	"PASS"	"霧"	""	""
"th5000-cand-20260708-4026"	"PASS"	"總公司"	""	""
"th5000-cand-20260708-4030"	"PASS"	"駕駛"	""	""
"th5000-cand-20260708-4033"	"PASS"	"南韓"	""	""
"th5000-cand-20260708-4036"	"PASS"	"簽名"	""	""
"th5000-cand-20260708-4039"	"PASS"	"課程"	""	""
"th5000-cand-20260708-4042"	"PASS"	"錐體"	""	""
"th5000-cand-20260708-4046"	"PASS"	"資料處理"	""	""
"th5000-cand-20260708-4050"	"PASS"	"緬甸"	""	""
"th5000-cand-20260708-4053"	"PASS"	"人"	""	""
"th5000-cand-20260708-4057"	"PASS"	"打底；塗底漆"	""	""
"th5000-cand-20260708-4060"	"PASS"	"啃"	""	""
"th5000-cand-20260708-4063"	"PASS"	"盾牌"	""	""
"th5000-cand-20260708-4066"	"PASS"	"評估"	""	""
"th5000-cand-20260708-4069"	"PASS"	"純粹的"	""	""
"th5000-cand-20260708-4072"	"PASS"	"每次"	""	""
"th5000-cand-20260708-4075"	"PASS"	"同意；協議"	""	""
"th5000-cand-20260708-4079"	"PASS"	"領土"	""	""
"th5000-cand-20260708-4082"	"PASS"	"地方"	""	""
"th5000-cand-20260708-4086"	"PASS"	"立法的"	""	""
"th5000-cand-20260708-4089"	"PASS"	"四色菊府"	""	""
"th5000-cand-20260708-4094"	"PASS"	"菠蘿蜜樹心材"	""	""
"th5000-cand-20260708-4097"	"PASS"	"持戒"	""	""
"th5000-cand-20260708-4100"	"PASS"	"有名"	""	""
"th5000-cand-20260708-4104"	"PASS"	"後來"	""	""
"th5000-cand-20260708-4107"	"PASS"	"幫派"	""	""
"th5000-cand-20260708-4110"	"PASS"	"深刻"	""	""
"th5000-cand-20260708-4114"	"PASS"	"婚禮"	""	""
"th5000-cand-20260708-4117"	"PASS"	"基礎的"	""	""
"th5000-cand-20260708-4120"	"PASS"	"最前線；前沿"	""	""
"th5000-cand-20260708-4123"	"PASS"	"宮殿內供休息或儲藏用的排屋"	""	""
"th5000-cand-20260708-4126"	"PASS"	"誰"	""	""
"th5000-cand-20260708-4130"	"PASS"	"鍛鍊"	""	""
"th5000-cand-20260708-4133"	"PASS"	"想像力"	""	""
"th5000-cand-20260708-4136"	"PASS"	"錯覺"	""	""
"th5000-cand-20260708-4139"	"PASS"	"合夥人"	""	""
"th5000-cand-20260708-4143"	"PASS"	"無意識的"	""	""
"th5000-cand-20260708-4147"	"PASS"	"膽汁"	""	""
"th5000-cand-20260708-4150"	"PASS"	"姊姊"	""	""
"th5000-cand-20260708-4153"	"PASS"	"表明；顯示"	""	""
"th5000-cand-20260708-4156"	"PASS"	"富有；有錢"	""	""
"th5000-cand-20260708-4159"	"PASS"	"樂趣；享樂"	""	""
"th5000-cand-20260708-4162"	"PASS"	"結婚"	""	""
"th5000-cand-20260708-4165"	"PASS"	"和以前一樣"	""	""
"th5000-cand-20260708-4168"	"PASS"	"好像"	""	""
"th5000-cand-20260708-4171"	"PASS"	"重要性"	""	""
"th5000-cand-20260708-4174"	"PASS"	"支流"	""	""
"th5000-cand-20260708-4177"	"PASS"	"大麻脂（哈希什）"	""	""
"th5000-cand-20260708-4181"	"PASS"	"女人"	""	""
"th5000-cand-20260708-4184"	"PASS"	"幸福"	""	""
"th5000-cand-20260708-4187"	"PASS"	"胸部"	""	""
"th5000-cand-20260708-4191"	"PASS"	"並行；相伴"	""	""
"th5000-cand-20260708-4194"	"PASS"	"持有股份"	""	""
"th5000-cand-20260708-4197"	"PASS"	"股利"	""	""
"th5000-cand-20260708-4200"	"PASS"	"三藏"	""	""
"th5000-cand-20260708-4204"	"PASS"	"酒；酒類"	""	""
"th5000-cand-20260708-4207"	"PASS"	"項鍊"	""	""
"th5000-cand-20260708-4212"	"PASS"	"播種"	""	""
"th5000-cand-20260708-4215"	"PASS"	"大陸"	""	""
"th5000-cand-20260708-4218"	"PASS"	"記憶"	""	""
"th5000-cand-20260708-4221"	"PASS"	"門閂；插銷"	""	""
"th5000-cand-20260708-4227"	"PASS"	"大城府"	""	""
"th5000-cand-20260708-4230"	"PASS"	"尋找"	""	""
"th5000-cand-20260708-4233"	"PASS"	"遺棄；拋棄"	""	""
"th5000-cand-20260708-4236"	"PASS"	"資料來源"	""	""
"th5000-cand-20260708-4239"	"PASS"	"年輕一代"	""	""
"th5000-cand-20260708-4242"	"PASS"	"小偷"	""	""
"th5000-cand-20260708-4246"	"PASS"	"擔心"	""	""
"th5000-cand-20260708-4250"	"PASS"	"變蒼白；呈蒼白"	""	""
"th5000-cand-20260708-4253"	"PASS"	"木炭"	""	""
"th5000-cand-20260708-4257"	"PASS"	"例如"	""	""
"th5000-cand-20260708-4260"	"PASS"	"組織"	""	""
"th5000-cand-20260708-4263"	"PASS"	"一般商品"	""	""
"th5000-cand-20260708-4267"	"PASS"	"使用說明"	""	""
"th5000-cand-20260708-4272"	"PASS"	"圓潤的"	""	""
"th5000-cand-20260708-4275"	"PASS"	"交通運輸；通訊"	""	""
"th5000-cand-20260708-4278"	"PASS"	"以前"	""	""
"th5000-cand-20260708-4281"	"PASS"	"蟹蝨"	""	""
"th5000-cand-20260708-4284"	"PASS"	"柴油"	""	""
"th5000-cand-20260708-4287"	"PASS"	"營養素"	""	""
"th5000-cand-20260708-4290"	"PASS"	"鉤子"	""	""
"th5000-cand-20260708-4295"	"PASS"	"甜瓜"	""	""
"th5000-cand-20260708-4298"	"PASS"	"定價"	""	""
"th5000-cand-20260708-4301"	"PASS"	"減慢；加速"	""	""
"th5000-cand-20260708-4304"	"PASS"	"乞求"	""	""
"th5000-cand-20260708-4308"	"PASS"	"退休"	""	""
"th5000-cand-20260708-4311"	"PASS"	"治癒"	""	""
"th5000-cand-20260708-4314"	"PASS"	"接觸；觸碰"	""	""
"th5000-cand-20260708-4317"	"PASS"	"女婿"	""	""
"th5000-cand-20260708-4320"	"PASS"	"表達；展現"	""	""
"th5000-cand-20260708-4323"	"PASS"	"公路；國道"	""	""
"th5000-cand-20260708-4327"	"PASS"	"到處"	""	""
"th5000-cand-20260708-4330"	"PASS"	"英雄"	""	""
"th5000-cand-20260708-4334"	"PASS"	"參與其中"	""	""
"th5000-cand-20260708-4337"	"PASS"	"儲蓄"	""	""
"th5000-cand-20260708-4340"	"PASS"	"那樣的"	""	""
"th5000-cand-20260708-4343"	"PASS"	"攀牙府"	""	""
"th5000-cand-20260708-4346"	"PASS"	"理學院"	""	""
"th5000-cand-20260708-4350"	"PASS"	"檢查"	""	""
"th5000-cand-20260708-4353"	"PASS"	"渴望"	""	""
"th5000-cand-20260708-4356"	"PASS"	"女王"	""	""
"th5000-cand-20260708-4359"	"PASS"	"忽視"	""	""
"th5000-cand-20260708-4362"	"PASS"	"乳房"	""	""
"th5000-cand-20260708-4366"	"PASS"	"平原"	""	""
"th5000-cand-20260708-4369"	"PASS"	"善；善行"	""	""
"th5000-cand-20260708-4373"	"PASS"	"豎立；建立"	""	""
"th5000-cand-20260708-4376"	"PASS"	"通常"	""	""
"th5000-cand-20260708-4380"	"PASS"	"排球"	""	""
"th5000-cand-20260708-4383"	"PASS"	"炫耀"	""	""
"th5000-cand-20260708-4386"	"PASS"	"相容"	""	""
"th5000-cand-20260708-4390"	"PASS"	"新鮮度"	""	""
"th5000-cand-20260708-4393"	"PASS"	"劇情"	""	""
"th5000-cand-20260708-4396"	"PASS"	"中間人"	""	""
"th5000-cand-20260708-4399"	"PASS"	"資訊科技"	""	""
"th5000-cand-20260708-4402"	"PASS"	"蓬勃發展"	""	""
"th5000-cand-20260708-4406"	"PASS"	"篩子"	""	""
"th5000-cand-20260708-4409"	"PASS"	"大膽；強烈"	""	""
"th5000-cand-20260708-4412"	"PASS"	"現代化；新潮"	""	""
"th5000-cand-20260708-4416"	"PASS"	"擁有"	""	""
"th5000-cand-20260708-4420"	"PASS"	"表明"	""	""
"th5000-cand-20260708-4423"	"PASS"	"收據"	""	""
"th5000-cand-20260708-4426"	"PASS"	"時代；年代"	""	""
"th5000-cand-20260708-4429"	"PASS"	"米粉"	""	""
"th5000-cand-20260708-4432"	"PASS"	"極為"	""	""
"th5000-cand-20260708-4435"	"PASS"	"通常"	""	""
"th5000-cand-20260708-4438"	"PASS"	"軌道"	""	""
"th5000-cand-20260708-4441"	"PASS"	"室內"	""	""
"th5000-cand-20260708-4445"	"PASS"	"液體"	""	""
"th5000-cand-20260708-4448"	"PASS"	"櫃檯"	""	""
"th5000-cand-20260708-4451"	"PASS"	"聲望；威望"	""	""
"th5000-cand-20260708-4454"	"PASS"	"極黑"	""	""
"th5000-cand-20260708-4458"	"PASS"	"中立"	""	""
"th5000-cand-20260708-4461"	"PASS"	"同時"	""	""
"th5000-cand-20260708-4464"	"PASS"	"潛水"	""	""
"th5000-cand-20260708-4467"	"PASS"	"極其；非常"	""	""
"th5000-cand-20260708-4470"	"PASS"	"鏽；鐵鏽"	""	""
"th5000-cand-20260708-4473"	"PASS"	"傷害"	""	""
"th5000-cand-20260708-4476"	"PASS"	"集合；聚集"	""	""
"th5000-cand-20260708-4479"	"PASS"	"通姦者"	""	""
"th5000-cand-20260708-4482"	"PASS"	"傳播；蔓延"	""	""
"th5000-cand-20260708-4485"	"PASS"	"攝影"	""	""
"th5000-cand-20260708-4488"	"PASS"	"無聊"	""	""
"th5000-cand-20260708-4492"	"PASS"	"遮陽篷"	""	""
