source_candidate_id	normalized_lemma	pos	yaitron_entry_id	translation_en	similar_translations_en	headword_entry_count	headword_pos_values	translation_zh_tw_candidate	candidate_status
th5000-cand-20260708-1962	ภูเก็ต	n	122	Phuket		1	n	普吉島	authored_needs_review
th5000-cand-20260708-1965	สถานะ	n	7281	state	condition; situation	1	n	狀態	authored_needs_review
th5000-cand-20260708-1968	บัณฑิต	n	25544	graduate	pundit; sage	1	n	畢業生	authored_needs_review
th5000-cand-20260708-1972	ตกหนัก	v	34021	shoulder a burden	shoulder a responsibility	1	v	肩負重擔	authored_needs_review
th5000-cand-20260708-1976	บาร์	n	25783	bar		2	n	酒吧	authored_needs_review
th5000-cand-20260708-1979	นำเข้า	v	25244	import	introduce; bring in	1	v	進口	authored_needs_review
th5000-cand-20260708-1982	วงหน้า	n	18102	lineament	facial features	1	n	面部輪廓	authored_needs_review
th5000-cand-20260708-1985	ดอน	n	38202	highland	high ground; dry land; prominence	1	n	高地	authored_needs_review
th5000-cand-20260708-1988	เทียม	v	34623	yoke	harness	3	adj;v	套上軛；使成對	authored_needs_review
th5000-cand-20260708-1991	จัดทำ	v	33064	make	do	1	v	製作	authored_needs_review
th5000-cand-20260708-1994	ไตร	n	23134	three	triple; tri-	1	n	三	authored_needs_review
th5000-cand-20260708-1998	กองทุน	n	31406	funds		1	n	資金	authored_needs_review
th5000-cand-20260708-2001	ทั่ง	n	24138	anvil		1	n	鐵砧	authored_needs_review
th5000-cand-20260708-2004	ครก	n	31099	mortar		1	n	臼	authored_needs_review
th5000-cand-20260708-2008	รุน	n	6832	bag-net for catching prawns and shrimps		2	n;v	捕蝦袋網	authored_needs_review
th5000-cand-20260708-2011	โฟม	n	15440	foam		2	n	泡棉	authored_needs_review
th5000-cand-20260708-2014	แก้ปัญหา	v	32102	solve a problem	resolve a problem	1	v	解決問題	authored_needs_review
th5000-cand-20260708-2017	เสี่ยงโชค	v	20577	take a chance	chance; venture	1	v	碰運氣；冒險一試	authored_needs_review
th5000-cand-20260708-2020	โน้ม	v	8501	bend	draw; pull down; bow	1	v	彎曲	authored_needs_review
th5000-cand-20260708-2023	เกณฑ์	n	9744	criterion	standard; measure; evaluation principle	2	n;v	標準	authored_needs_review
th5000-cand-20260708-2026	ทรัพยากร	n	24341	resource	property; assets; resort; means; course; device	1	n	資源	authored_needs_review
th5000-cand-20260708-2029	ผสาน	v	16855	cooperate	coordinate; concert	2	v	合作	authored_needs_review
th5000-cand-20260708-2032	การปฏิบัติ	n	4783	practice	performance; commitment	1	n	實踐；實務	authored_needs_review
th5000-cand-20260708-2037	ทั้งสอง	adj	24115	bilateral	mutual	2	adj;pron	雙邊	authored_needs_review
th5000-cand-20260708-2040	ตาก	n	21543	Tak		9	adj;n;v	達府	authored_needs_review
th5000-cand-20260708-2044	ล่วงหน้า	adv	38391	beforehand	in advance; ahead	2	adv	事先	authored_needs_review
th5000-cand-20260708-2047	ความมั่นคง	n	11515	stability	durability; endurance	1	n	穩定性	authored_needs_review
th5000-cand-20260708-2050	รักษ์	v	26208	take care of	keep; watch over; tend; look after	4	v	照顧	authored_needs_review
th5000-cand-20260708-2053	ศิลปะ	n	2989	art		2	n	藝術	authored_needs_review
th5000-cand-20260708-2056	ยกระดับ	v	26919	improve	promote; improve; enhance; raise; advance; augment	1	v	改善	authored_needs_review
th5000-cand-20260708-2059	ความจำ	n	37618	memory	remembrance; commemoration	1	n	記憶	authored_needs_review
th5000-cand-20260708-2063	รื่น	v	6825	be happy	be joyful; be joyous; be merry; be jubilant; be pleased	1	v	快樂；愉快	authored_needs_review
th5000-cand-20260708-2066	ประทับใจ	v	27580	impress	be impressive	1	v	留下深刻印象	authored_needs_review
th5000-cand-20260708-2070	ทัด	v	24159	wear	place behind one's ear	1	v	戴在耳後	authored_needs_review
th5000-cand-20260708-2074	ฝ้า	n	13842	ceiling		5	adj;n;v	天花板	authored_needs_review
th5000-cand-20260708-2077	ทำความเข้าใจ	v	37071	try to understand	endeavour to grasp	3	v	嘗試去理解	authored_needs_review
th5000-cand-20260708-2080	งานการ	n	12822	work	job; employment; occupation; profession; business	1	n	工作	authored_needs_review
th5000-cand-20260708-2084	ในทันที	adv	8508	suddenly	all of a sudden; abruptly; all at once; unexpectedly	1	adv	突然	authored_needs_review
th5000-cand-20260708-2088	ค่อนข้าง	v	11744	rather	somewhat	1	aux	相當；頗	authored_needs_review
th5000-cand-20260708-2091	ขบ	v	32269	crush	gobble; crack; bite; grind; grit	3	v	咬碎；壓碎	authored_needs_review
th5000-cand-20260708-2094	กวน	v	31326	disturb	annoy; cause trouble; bother; harass; vex; irritate	2	v	打擾	authored_needs_review
th5000-cand-20260708-2097	ความสัมพันธ์	n	11597	relation	association; involvement; connection	1	n	關係	authored_needs_review
th5000-cand-20260708-2100	สมาคม	n	7367	association	society; club; organization; union; alliance; league; federation	2	n;v	協會	authored_needs_review
th5000-cand-20260708-2103	พาณ	n	14618	arrow		2	n	箭	authored_needs_review
th5000-cand-20260708-2108	คราม	n	31178	indigo	blue; indigo blue; aniline blue	3	n	靛藍	authored_needs_review
th5000-cand-20260708-2111	ดาล	n	33766	latch	bolt; bar	1	n	閂鎖	authored_needs_review
th5000-cand-20260708-2116	แค่น	v	12645	persist	resist; continue	1	v	堅持	authored_needs_review
th5000-cand-20260708-2119	รับประทาน	v	4285	eat		1	v	吃	authored_needs_review
th5000-cand-20260708-2123	ผัด	v	16893	postpone	delay; put off; defer	3	v	延遲	authored_needs_review
th5000-cand-20260708-2126	ย่อย	v	5673	digest		3	adj;v	消化	authored_needs_review
th5000-cand-20260708-2130	อั้น	v	12036	retain	suppress; hold back; restrain; refrain; repress	1	v	保留	authored_needs_review
th5000-cand-20260708-2134	บิล	n	25671	bill		1	n	帳單	authored_needs_review
th5000-cand-20260708-2137	ผู้อำนวยการ	n	4949	director	chief; head; leader; administrator	1	n	主任；主管	authored_needs_review
th5000-cand-20260708-2142	ร้าว	v	9578	crack	fracture; split; break	1	v	破裂；裂開	authored_needs_review
th5000-cand-20260708-2145	คลาย	v	38417	loosen	become loose; unroll; unwind; unravel; slacken; relax	2	v	鬆開	authored_needs_review
th5000-cand-20260708-2148	ความมั่นใจ	n	37930	confidence	trustworthiness; trust; reliance	1	n	信心	authored_needs_review
th5000-cand-20260708-2151	ต่อม	n	22071	gland		4	n	腺體	authored_needs_review
th5000-cand-20260708-2154	ถลา	v	23208	rush	go headlong	1	v	衝	authored_needs_review
th5000-cand-20260708-2159	ประกวด	v	27197	contest	compete; contend; vie	1	v	參賽；競賽	authored_needs_review
th5000-cand-20260708-2162	ปั๊ม	n	13426	gas station	petrol station	4	n;v	加油站	authored_needs_review
th5000-cand-20260708-2165	องศา	clf	6696	celsius		3	clas	度（攝氏）	authored_needs_review
th5000-cand-20260708-2169	ออม	v	6746	save	conserve; reserve; husband	2	v	節省；儲蓄	authored_needs_review
th5000-cand-20260708-2174	ต่อไปนี้	adv	21634	hereafter	from now on; in the days to come; in future	3	adv;conj;det	此後	authored_needs_review
th5000-cand-20260708-2177	มาตรการ	n	2716	measure		1	n	措施	authored_needs_review
th5000-cand-20260708-2180	การผ่า	n	30668	slitting	chopping; splitting; cutting; breaking; cleaving	1	n	分切	authored_needs_review
th5000-cand-20260708-2183	สารท	n	6465	festival	religious festival at the tenth lunar month	1	n	節慶	authored_needs_review
th5000-cand-20260708-2186	กรับ	n	30035	wooden rhythm clappers		2	n;v	木質節奏拍板	authored_needs_review
th5000-cand-20260708-2190	เทศกาล	n	5268	festival	festival season; feast; celebration; season	1	n	節慶	authored_needs_review
th5000-cand-20260708-2194	โลหะ	n	2931	metal		2	n	金屬	authored_needs_review
th5000-cand-20260708-2197	หรอ	v	20974	lose		1	v	失去	authored_needs_review
th5000-cand-20260708-2200	โค้ด	n	964	code		1	n	代碼；編碼	authored_needs_review
th5000-cand-20260708-2205	ถัด	v	23312	move forward	move in a sitting position	2	adj;v	前進	authored_needs_review
th5000-cand-20260708-2208	ลิตร	clf	6073	liter	litre	1	clas	公升	authored_needs_review
th5000-cand-20260708-2212	สำรอง	v	3312	reserve	keep back; store up	3	adj;v	儲備	authored_needs_review
th5000-cand-20260708-2215	แกร่ง	adj	32109	strong	unyielding; doughty; vigorous; solid	1	adj	強	authored_needs_review
th5000-cand-20260708-2218	พระเจ้า	n	14116	God	Saviour	2	n	上帝	authored_needs_review
th5000-cand-20260708-2221	ห้องพัก	n	7794	recreation room	lounge; waiting room	1	n	娛樂室	authored_needs_review
th5000-cand-20260708-2224	อนุมัติ	v	2374	approve	allow	1	v	核准	authored_needs_review
th5000-cand-20260708-2228	ก้อน	n	31435	lump	chunk	2	clas;n	塊；團	authored_needs_review
th5000-cand-20260708-2232	ใบอนุญาต	n	5376	license	permit	1	n	許可證	authored_needs_review
th5000-cand-20260708-2236	การประเมิน	n	9017	assessment	estimation; evaluation; appraisal; estimate	1	n	評估	authored_needs_review
th5000-cand-20260708-2239	ด่า	v	33720	abuse	swear; curse	1	v	辱罵；咒罵	authored_needs_review
th5000-cand-20260708-2242	มาบ	n	16303	marshland	low-lying plain	2	n	沼澤地	authored_needs_review
th5000-cand-20260708-2246	นัย	n	35206	significance	meaning; trace; hint; consequence; point	2	n;v	意義	authored_needs_review
th5000-cand-20260708-2249	นิติ	n	25371	law	rule; regulation	1	n	法律	authored_needs_review
th5000-cand-20260708-2252	รถลาก	n	5765	rickshaw	jinrikisha; jinrickshaw	1	n	人力車	authored_needs_review
th5000-cand-20260708-2255	รัด	v	11876	bind	fasten; tighten; tie; squeeze	3	v	綁緊；束縛	authored_needs_review
th5000-cand-20260708-2258	เพา	adj	15095	pretty	handsome; beautiful	1	adj	漂亮	authored_needs_review
th5000-cand-20260708-2261	ปราการ	n	27384	fortification	rampart; fort; fortress; bulwark; wall; citadel	1	n	防禦工事	authored_needs_review
th5000-cand-20260708-2264	อุดม	v	39012	abound	be plentiful; be abundant; be ample; be rich; be profuse	1	v	充滿；富足	authored_needs_review
th5000-cand-20260708-2267	แถว	n	11912	column	row; line; string; file	3	clas;n	欄；列	authored_needs_review
th5000-cand-20260708-2270	แซ่	n	28935	family name of Chinese		1	n	中國人的姓氏	authored_needs_review
th5000-cand-20260708-2273	เสมือน	adv	35857	likewise	similarly; quasi; be like; seem	1	adv	同樣地	authored_needs_review
th5000-cand-20260708-2276	มุ่งมั่น	v	35361	be engrossed in	immerse oneself; be absorbed in; be concentrated in; be up to the eyes in; work hard	1	v	全神貫注	authored_needs_review
th5000-cand-20260708-2280	ริบ	v	5892	confiscate	expropriate	1	v	沒收	authored_needs_review
th5000-cand-20260708-2283	วีซ่า	n	4516	visa		1	n	簽證	authored_needs_review
th5000-cand-20260708-2286	ใกล้เคียง	v	32187	be similar to	look like; resemble; be alike	2	adj;v	類似	authored_needs_review
th5000-cand-20260708-2290	ย่าน	n	9368	area	section; locality; district; quarter; zone; region	1	n	區域；地區	authored_needs_review
th5000-cand-20260708-2293	บรรยาย	v	25484	describe	narrate; lecture; recite	1	v	描述	authored_needs_review
th5000-cand-20260708-2296	ตำนาน	n	21499	legend	chronicle; history; annals; record; history; historical record	1	n	傳說	authored_needs_review
th5000-cand-20260708-2299	ทำให้เกิด	v	24504	cause	produce an effect	1	v	導致	authored_needs_review
th5000-cand-20260708-2302	ต่ำกว่า	v	21498	lower	below; less than	1	v	較低	authored_needs_review
th5000-cand-20260708-2306	ข้น	v	32221	thicken	become concentrated; condense	2	adj;v	變稠	authored_needs_review
th5000-cand-20260708-2309	กระนั้น	conj	29201	nevertheless	so thus; thus; if so; in that case; then; therefore; well then; now that	1	conj	儘管如此	authored_needs_review
th5000-cand-20260708-2312	ควรจะ	v	9092	should	ought to	1	aux	應該	authored_needs_review
th5000-cand-20260708-2316	ทวิ	n	24434	two		1	n	二；雙	authored_needs_review
th5000-cand-20260708-2319	รถบรรทุก	n	5761	truck	lorry; van; freight car	1	n	卡車	authored_needs_review
th5000-cand-20260708-2322	หรีด	n	36012	wreath		2	n	花環	authored_needs_review
th5000-cand-20260708-2325	รุ่นใหม่	n	4292	new model		1	n	新款；新機型	authored_needs_review
th5000-cand-20260708-2328	การปรับปรุง	n	4785	adaptation	improvement; development	1	n	改編；調整	authored_needs_review
th5000-cand-20260708-2331	เงี่ยน	v	12961	crave	desire eagerly; want greatly; long for; lust; have sexual desire;	1	v	渴望	authored_needs_review
th5000-cand-20260708-2334	ศาสนา	n	2976	religious		2	n	宗教	authored_needs_review
th5000-cand-20260708-2337	แทงหวย	v	5287	buy a lottery ticket	make a gamble	1	v	買彩券	authored_needs_review
th5000-cand-20260708-2340	ไส้	n	7602	secret		5	n	秘密	authored_needs_review
th5000-cand-20260708-2343	คาย	v	11027	spit out	disgorge; spew; expectorate	5	adj;v	吐出來	authored_needs_review
th5000-cand-20260708-2346	กาง	v	31674	put up	rig up; set up	3	v	搭起；張開	authored_needs_review
th5000-cand-20260708-2349	ยกเลิก	v	26920	cancel	annul; revoke; abolish; recant; repeal; rescind	1	v	取消	authored_needs_review
th5000-cand-20260708-2352	ขี้	n	10145	excrement	fecal matter; feces; faeces; stool	2	n;v	排泄物	authored_needs_review
th5000-cand-20260708-2355	ห้าง	n	6626	hut	cabin; shed; shack	3	n	小屋	authored_needs_review
th5000-cand-20260708-2358	สังเกต	v	3212	observe	notice; perceive	2	v	觀察	authored_needs_review
th5000-cand-20260708-2362	กำจัด	n	30314	Zanthoxylum rhetsa (Roxb.) DC		2	n;v	Zanthoxylum rhetsa（花椒屬植物）	authored_needs_review
th5000-cand-20260708-2366	ฉุ	v	23975	be bloated	be swollen; be fat; get puffy	2	adv;v	腫脹	authored_needs_review
th5000-cand-20260708-2370	มองเห็น	v	9237	see	catch sight of; sight; behold	1	v	看到	authored_needs_review
th5000-cand-20260708-2374	ทุกชนิด	n	253	every kind	all kinds; all types	1	n	每一種	authored_needs_review
th5000-cand-20260708-2378	สิงห์	n	3330	Leo	lion	3	n	獅子座	authored_needs_review
th5000-cand-20260708-2382	ผู้ประกอบการ	n	13639	entrepreneur	businessman; trader;  tycoon; operator	1	n	企業家	authored_needs_review
th5000-cand-20260708-2385	พึงพอใจ	v	14875	please	satisfy	1	v	使滿意；取悅	authored_needs_review
th5000-cand-20260708-2388	คาที่	adv	11182	on the spot	then and there	1	adv	當場	authored_needs_review
th5000-cand-20260708-2391	มัธยมศึกษา	n	5560	secondary education	high school education	1	n	中等教育	authored_needs_review
th5000-cand-20260708-2396	น้ำยา	n	25329	chili sauce made of fish		4	n	魚製辣椒醬	authored_needs_review
th5000-cand-20260708-2400	การสื่อสาร	n	3482	communication		1	n	溝通	authored_needs_review
th5000-cand-20260708-2405	ซาก	n	28792	carcass	corpse; remains; dead body	2	n	屍體	authored_needs_review
th5000-cand-20260708-2408	ดั้ง	n	33684	bridge		3	n	鼻樑	authored_needs_review
th5000-cand-20260708-2411	ใส่ใจ	v	3415	attend	pay attention; give heed	1	v	注意；留心	authored_needs_review
th5000-cand-20260708-2414	ตั้งใจ	v	21377	concentrate one's attention	pay attention; study carefully; absorb	2	v	集中注意力	authored_needs_review
th5000-cand-20260708-2417	เวที	n	7257	stage	arena; platform; ring	2	n	舞台	authored_needs_review
th5000-cand-20260708-2420	การซื้อขาย	n	9009	trading	buy and sell; barter; dealing; transaction	1	n	交易	authored_needs_review
th5000-cand-20260708-2425	ออกกำลัง	v	36985	exert	put forth one's strength	2	v	用力；施力	authored_needs_review
th5000-cand-20260708-2429	เซ็นต์	clf	28912	centimetre		1	clas	公分	authored_needs_review
th5000-cand-20260708-2432	ครบครัน	adv	31105	completely	perfectly; fully	1	adv	完全	authored_needs_review
th5000-cand-20260708-2435	ระยอง	n	26259	Rayong		1	n	羅勇府	authored_needs_review
th5000-cand-20260708-2438	ที่นั่ง	n	24625	throne	palace	3	n	王座	authored_needs_review
th5000-cand-20260708-2441	ซ่อน	v	28723	hide	conceal; keep secretly	1	v	隱藏	authored_needs_review
th5000-cand-20260708-2445	จิตร	n	33226	drawing	painting; portraying; variegated; designs	1	n	圖畫；繪畫	authored_needs_review
th5000-cand-20260708-2448	ราศี	n	35621	grandeur	splendor; dignity	2	n	宏偉	authored_needs_review
th5000-cand-20260708-2451	ส่อง	v	7396	look through		2	v	透過……看；查看	authored_needs_review
th5000-cand-20260708-2454	ผู้รับ	n	374	receiver	recipient	1	n	接收者；收件人	authored_needs_review
th5000-cand-20260708-2457	ผลกำไร	n	16780	profit	gain; benefit; advantage	1	n	利潤	authored_needs_review
th5000-cand-20260708-2460	กระเบื้อง	n	29285	tile		2	n	磁磚	authored_needs_review
th5000-cand-20260708-2464	ยิ่งใหญ่	v	9348	be great	be superior; be mighty; be powerful; be important	2	adj;v	偉大；宏偉	authored_needs_review
th5000-cand-20260708-2467	เครื่องยนต์	n	12371	engine	motor; machine	1	n	引擎	authored_needs_review
th5000-cand-20260708-2470	หลวงพ่อ	n	38951	venerable monk	priest	1	n	高僧；尊者	authored_needs_review
th5000-cand-20260708-2473	ประสบความสำเร็จ	v	27628	succeed	achieve; accomplish	1	v	成功	authored_needs_review
th5000-cand-20260708-2476	วางแผนการ	v	638	plan		1	v	計畫	authored_needs_review
th5000-cand-20260708-2480	ฆ่า	v	12734	cancel	cross out; delete; erase	2	v	取消；刪除	authored_needs_review
th5000-cand-20260708-2483	อุบัติ	v	12037	be born		2	v	出生	authored_needs_review
th5000-cand-20260708-2486	สัตว์เลี้ยง	n	2129	domestic animal		2	n	家畜	authored_needs_review
th5000-cand-20260708-2490	กิโลเมตร	n	9780	kilometre	kilometer	1	n	公里	authored_needs_review
th5000-cand-20260708-2493	แบน	adj	8574	flat	level; even	1	adj	平坦	authored_needs_review
th5000-cand-20260708-2498	ขายส่ง	v	10162	wholesale		2	adj;v	批發	authored_needs_review
th5000-cand-20260708-2501	สิ่งอำนวยความสะดวก	n	1812	facilities		1	n	設施	authored_needs_review
th5000-cand-20260708-2504	เอกชน	n	3895	person	individual	2	adj;n	私人；民間人士	authored_needs_review
th5000-cand-20260708-2507	ผจญ	v	16742	encounter	face; confront; fight against; attack	1	v	遭遇	authored_needs_review
th5000-cand-20260708-2510	ที่ว่า	pron	34341	that		1	pron	那個	authored_needs_review
th5000-cand-20260708-2513	ปฏิบัติตาม	v	38775	follow	observe the precepts; behave; track; trace	1	v	遵守；依循	authored_needs_review
th5000-cand-20260708-2516	ประดับ	v	27190	decorate	adorn; embellish; furnish; ornament; bedeck; garnish; festoon; trim	1	v	裝飾	authored_needs_review
th5000-cand-20260708-2519	ขุน	n	10249	titled official	nobleman	2	n;v	有爵位的官員	authored_needs_review
th5000-cand-20260708-2523	มาตรา	n	5569	section	code; article; clause; provision	3	n	條；款	authored_needs_review
th5000-cand-20260708-2526	อกตั้ง	v	36760	throw out one's chest		2	adv;v	挺胸	authored_needs_review
th5000-cand-20260708-2530	ความแตกต่าง	n	9133	difference	dissimilarity; disparity; contrast; diversity	1	n	差異	authored_needs_review
th5000-cand-20260708-2534	สุขุม	v	3373	keep cool	to be calm	5	adj;adv;v	保持冷靜	authored_needs_review
th5000-cand-20260708-2537	ทิศทาง	n	24634	direction	way	1	n	方向	authored_needs_review
th5000-cand-20260708-2540	ความจำเป็น	n	32718	necessity	need; essence	1	n	必要性	authored_needs_review
th5000-cand-20260708-2544	สุ่ม	n	7592	coop-like trap for catching fish	coop	5	n;v	籠狀捕魚陷阱	authored_needs_review
th5000-cand-20260708-2547	ฟังก์ชัน	n	15299	function		1	n	功能	authored_needs_review
th5000-cand-20260708-2551	ชะตา	n	27851	destiny	fortune; horoscope; fate; lot; luck	1	n	命運	authored_needs_review
th5000-cand-20260708-2556	สมรรถ	adj	18678	able	capable; efficient	1	adj	有能力的	authored_needs_review
th5000-cand-20260708-2560	ภายหลัง	adv	4856	later	consequently; next; following days	1	adv	後來	authored_needs_review
th5000-cand-20260708-2563	สมอง	n	18690	brains	head; intelligence; intellect; wit	2	n	大腦	authored_needs_review
th5000-cand-20260708-2567	เยาวชน	n	9396	youth	juvenile	1	n	青年	authored_needs_review
th5000-cand-20260708-2571	ผจญภัย	v	16743	take adventure	encounter; face danger; take the risk; dare	1	v	冒險	authored_needs_review
th5000-cand-20260708-2574	โคตร	n	12684	lineage	descent; stock; family; ancestry; line; pedigree; clan	2	n	血統	authored_needs_review
th5000-cand-20260708-2578	สรรพ	adj	6367	whole	all; entire; complete; full; all kinds of	1	adj	全部的；所有的	authored_needs_review
th5000-cand-20260708-2582	ให้คำปรึกษา	v	37653	give counsel	give advice; suggest/recommend (a course of action); advise	2	v	提供建議	authored_needs_review
th5000-cand-20260708-2585	วัยรุ่น	n	7137	teenager	adolescent; youth; juvenile	2	adj;n	青少年	authored_needs_review
th5000-cand-20260708-2588	ต่อมา	conj	21686	afterwards	later; subsequently; after that	1	conj	之後	authored_needs_review
th5000-cand-20260708-2591	ฟื้นฟู	v	15384	restore	rehabilitate; revive	1	v	恢復	authored_needs_review
th5000-cand-20260708-2595	แสดงความคิดเห็น	v	35931	voice/give one's opinion	show/express one's opinion	1	v	發表意見	authored_needs_review
th5000-cand-20260708-2598	สิทธิประโยชน์	n	3333	right		2	n	權益；權利	authored_needs_review
th5000-cand-20260708-2601	การรับประกัน	n	30810	guarantee	assurance; insurance	1	n	保證	authored_needs_review
th5000-cand-20260708-2604	สังหาริมทรัพย์	n	20180	movable properties	movables	1	n	動產	authored_needs_review
th5000-cand-20260708-2607	สดใส	v	3032	be bright	be lively; be vivacious; be cheerful	3	adj;v	明亮	authored_needs_review
th5000-cand-20260708-2610	นอกเหนือ	adp	35002	beyond	on the other side; on the far side; over there	1	prep	超越	authored_needs_review
th5000-cand-20260708-2613	ส่วนผสม	n	3156	ingredient	composition	2	n	成分	authored_needs_review
th5000-cand-20260708-2616	สังกัด	v	3211	belong to	to be under; to be a member with	2	v	屬於	authored_needs_review
th5000-cand-20260708-2620	ต่างชาติ	n	22228	foreigner	alien; outlander; another nationalist or race	3	adj;n	外國人	authored_needs_review
th5000-cand-20260708-2624	ค่าบริการ	n	11055	service charge	service fees	1	n	服務費	authored_needs_review
th5000-cand-20260708-2627	ตุน	v	22804	store	hoard; stock up	1	v	囤積；儲備	authored_needs_review
th5000-cand-20260708-2630	มะเร็ง	n	9214	cancer		1	n	癌症	authored_needs_review
th5000-cand-20260708-2633	ขั้นสูง	n	10508	advanced stage	high grade; high level	1	n	進階階段	authored_needs_review
th5000-cand-20260708-2636	หมายเหตุ	n	4468	note	comment; remark	1	n	備註	authored_needs_review
th5000-cand-20260708-2639	กติกา	n	29376	treaty	pact; agreement; covenant; convention	2	n	條約	authored_needs_review
th5000-cand-20260708-2642	เมะ	v	35408	pile	pile up	1	v	堆放；堆積	authored_needs_review
th5000-cand-20260708-2646	พกพา	v	1236	bear	carry; take; bring	1	v	攜帶	authored_needs_review
th5000-cand-20260708-2649	ภาพรวม	n	37291	overall image	perspective	2	n	整體形象	authored_needs_review
th5000-cand-20260708-2652	เป็นมิตร	v	39222	be friendly	be on friendly terms; be friends	1	v	友善	authored_needs_review
th5000-cand-20260708-2655	สภาพแวดล้อม	n	3078	surrounding		2	n	周遭環境	authored_needs_review
th5000-cand-20260708-2658	สกัด	v	12107	chisel	gouge; carve	3	v	鑿；雕刻	authored_needs_review
th5000-cand-20260708-2661	ชื่อดัง	adj	28490	famous	well-known; celebrated; renowned	1	adj	著名的	authored_needs_review
th5000-cand-20260708-2664	การยอ	n	30756	praise	adulation; laudation; flattery; eulogy; admiration	1	n	讚美	authored_needs_review
th5000-cand-20260708-2668	หมื่น	n	20914	ten thousand		1	n	一萬	authored_needs_review
th5000-cand-20260708-2671	ตกใน	v	33994	grieve	be tormented; cry silently to oneself	2	v	悲傷	authored_needs_review
th5000-cand-20260708-2674	บางที	adv	25748	sometimes	occasionally	2	adv	有時	authored_needs_review
th5000-cand-20260708-2677	สูงอายุ	adj	6496	old	aged; elderly	1	adj	年長的；高齡的	authored_needs_review
th5000-cand-20260708-2680	ทำตา	v	24542	show one's feeling with one's eyes		1	v	用眼睛表達自己的感受	authored_needs_review
th5000-cand-20260708-2684	เป็นมา	v	40380	happen	occur; arise	1	v	發生	authored_needs_review
th5000-cand-20260708-2687	จิตใจ	n	38425	mind	mind; heart; thoughts; spirit: mood	1	n	心；心靈	authored_needs_review
th5000-cand-20260708-2691	พัสดุ	n	14603	parcel post	parcel	2	n	郵包；包裹郵件	authored_needs_review
th5000-cand-20260708-2694	ก้าวหน้า	v	30284	progress	advance;  forward	1	v	進展	authored_needs_review
th5000-cand-20260708-2698	โคม	n	12695	lamp	light; lantern	2	n	燈	authored_needs_review
th5000-cand-20260708-2704	พระราม	n	14184	Rama		1	n	羅摩	authored_needs_review
th5000-cand-20260708-2707	หด	v	6546	shrink	contract; retract; draw back; withdraw; huddle; shorten; reduce	1	v	收縮；縮小	authored_needs_review
th5000-cand-20260708-2710	ทั้งหลาย	pron	40272	various	every; all over; many; numerous	1	pron	各種	authored_needs_review
th5000-cand-20260708-2715	มีชีวิต	v	9212	live	be alive; breathe; exist	1	v	活著；有生命	authored_needs_review
th5000-cand-20260708-2718	พูน	v	15022	pile up	heap; accumulate	2	adj;v	堆積起來	authored_needs_review
th5000-cand-20260708-2722	นำไปใช้	v	25303	apply	use; utilize	1	v	應用；使用	authored_needs_review
th5000-cand-20260708-2725	ยั้ง	v	4747	halt	cease; pause; restrain; stop; discontinue	2	v	停止	authored_needs_review
th5000-cand-20260708-2728	ปูน	n	15692	age	generation; period; time	2	n	年齡	authored_needs_review
th5000-cand-20260708-2731	เป็นไปตาม	v	3994	be in line with		1	v	符合	authored_needs_review
th5000-cand-20260708-2734	ระดู	n	26116	menses	menstruation	1	n	月經	authored_needs_review
th5000-cand-20260708-2737	กันที่	v	31608	reserve	store; keep	1	v	預留；保留	authored_needs_review
th5000-cand-20260708-2741	สลากกินแบ่ง	n	18736	lottery	lottery ticket	1	n	彩券；樂透	authored_needs_review
th5000-cand-20260708-2744	สนทนา	v	3060	talk	converse; speak	3	v	談話	authored_needs_review
th5000-cand-20260708-2747	เมา	v	11861	be drunk	be intoxicated with drinks; be tipsy; be plastered; be drunken; be legless; be inebriated	2	v	喝醉；醉酒	authored_needs_review
th5000-cand-20260708-2750	ถวาย	v	23239	offer	dedicate; present	1	v	奉獻；呈獻	authored_needs_review
th5000-cand-20260708-2754	ติดเชื้อ	v	21763	infect with	catch; contract a disease	2	adj;v	感染	authored_needs_review
th5000-cand-20260708-2757	สบายใจ	v	3073	be happy	be pleasure; be joyous	1	v	快樂；安心	authored_needs_review
th5000-cand-20260708-2760	ย้อนหลัง	v	5672	retrospect	retroact	1	v	回顧	authored_needs_review
th5000-cand-20260708-2764	เจ้ามือ	n	23767	host	one who treats or pays	2	n	莊家	authored_needs_review
th5000-cand-20260708-2767	เอาใจ	v	8320	try to please	behave well; please	1	v	試圖取悅	authored_needs_review
th5000-cand-20260708-2772	อาณาจักร	n	781	territory	regime; area	2	n	領土	authored_needs_review
th5000-cand-20260708-2775	สมัครเล่น	adj	3106	amateur		2	adj	業餘的	authored_needs_review
th5000-cand-20260708-2778	สำเร็จรูป	adj	3318	instant		2	adj	現成的；即食的	authored_needs_review
th5000-cand-20260708-2781	ภาควิชา	n	9570	department		1	n	學系；系所	authored_needs_review
th5000-cand-20260708-2784	สมรรถนะ	n	7361	capacity	capability; ability; aptitude	1	n	能力；性能	authored_needs_review
th5000-cand-20260708-2787	กล้าม	n	31268	muscle		2	n	肌肉	authored_needs_review
th5000-cand-20260708-2790	ระบาด	v	9276	spread	be dispersed; be scattered; be disseminated	1	v	傳播	authored_needs_review
th5000-cand-20260708-2794	สินทรัพย์	n	20481	asset	property	1	n	資產	authored_needs_review
